No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
200,2013.0601761611667,18.701374128059168,427.4080082783611,8,24.96945,121.5449,32.6534631207193
51,2013.1722716907939,22.080707722133727,520.2605890572405,4,24.974,121.53842,44.21174267139919
134,2012.643880621564,18.186746163412515,341.77941081697674,8,24.9866,121.54082,42.933683246959575
22,2013.870366575989,11.941466693310543,268.04478826502066,7,24.97528,121.54541,49.14762263276699
263,2012.6876657198072,16.60879878527899,294.6958315042923,5,24.98203,121.54348,50.12367798875568
34,2013.2227662464038,16.135723288590857,326.3244958915872,6,24.97841,121.54281,53.83874937233588
318,2012.389357881381,17.521133450844676,794.9074082042034,2,24.97795,121.53451,34.08965534309912
343,2012.1710321296948,6.735788878007157,91.07535829248737,9,24.97433,121.5431,54.67674892022056
114,2013.332447620988,12.907885824912167,366.0382407490778,6,24.96172,121.53812,7.316541467333535
412,2013.3677311595864,19.249491352202682,374.58705875230135,7,24.97923,121.53986,38.89010423753757
286,2013.5866286850553,30.750169919884467,750.0536847182728,3,24.97509,121.53644,54.75970283529148
342,2012.5100419572227,12.081504522163916,724.604204297852,2,24.97371,121.54951,39.720118343525215
183,2013.1487025900824,14.851167154778327,2168.921042374651,3,24.96299,121.51284,25.71640415876611
203,2013.1724370491138,39.334231726326486,677.925331039208,3,24.97559,121.53713,30.714451353368005
274,2013.5667964732781,14.083520816876174,186.03772635620962,1,24.97371,121.52984,27.753251449463498
380,2013.411844821462,0.2470876630711034,284.4356816302442,6,24.97744,121.54458,70.15464788930161
37,2012.6823489120836,14.125834656139142,1995.5539542136844,2,24.96386,121.51458,21.031049772603264
282,2012.9776084429175,3.8342395227174495,379.3101146396675,9,24.98118,121.53788,46.19331491284535
326,2012.966749435767,37.67484269175331,493.8285138211096,8,24.97015,121.54494,34.82136353946176
368,2012.9499413047372,13.905850516300218,1978.796316624124,2,24.96464,121.51531,22.577858925335374
382,2013.346563272656,7.443487764877209,130.2992600477279,9,24.98298,121.53981,51.37040841610308
381,2013.3484470922579,12.221837235522996,279.2848112968395,5,24.98203,121.54348,55.9126503455845
215,2013.2688407903738,16.280927659524224,1838.394107357746,3,24.96731,121.51486,22.06973213560347
8,2013.257582166695,18.887759663319272,268.3606009247279,6,24.98042,121.54228,48.000328986263156
195,2013.9437359745953,13.325890265587784,4103.792236001961,0,24.93363,121.51158,31.066429782873385
389,2013.3885943961845,9.782736499709099,2440.755295431037,4,24.95957,121.51353,27.13364954123403
138,2013.203176502773,13.276751179502885,340.03231861495584,6,24.96495,121.54277,50.365262439599924
296,2012.694719943418,17.32166567153128,2077.5205987216923,3,24.96299,121.51252,20.210048551305405
183,2013.9178345075043,13.501316367788554,2218.0436117725912,3,24.96299,121.51284,21.88189025137862
77,2013.679404951944,34.53790142757433,637.7388685712924,3,24.97723,121.53767,38.38052914597958
255,2012.9899023526561,-0.14476191604742494,325.11629895422897,5,24.98254,121.54395,53.86777485166055
36,2013.0362049293585,15.825140360535663,3965.2009747134384,0,25.01459,121.51816,25.91667631480706
271,2013.6846407981911,9.563532081046827,232.7648694456987,1,24.9746,121.53046,114.99272762735177
233,2013.0446075060058,25.28428090537965,4751.021058094757,1,24.95032,121.49587,18.251564927950938
367,2012.2775881512155,13.135585026068673,1623.704847666107,1,24.95153,121.55254,25.073211773431492
125,2012.5886091030477,9.943738240182407,279.0760615046534,7,24.97528,121.54541,56.52488791614483
79,2012.9481147506976,39.461124477612614,520.7203136314617,2,24.97598,121.53381,27.686420270359392
392,2013.7980940677096,6.581922056755282,1856.582141596726,1,24.95155,121.55387,30.690695179738693
135,2012.2033652998782,32.53379313590401,187.50900295862485,6,24.96604,121.54211,42.851069192193314
17,2013.115798070358,-0.9709669301864969,285.46577232834073,6,24.97744,121.54458,76.0966637807295
345,2013.1924351237503,36.159411835148696,3149.350071233408,0,24.998,121.5155,42.35444862892356
276,2012.367241160973,-0.448700349643826,23.142318702182983,7,24.96772,121.54102,50.7885725439554
68,2013.576774908728,8.088696335915802,104.18148053658383,5,24.96674,121.54067,60.31571217470865
24,2013.1971962399273,10.491241610101264,300.4279503873823,7,24.97528,121.54541,44.88978926567753
213,2013.76752462602,18.62752819050018,1729.033380516655,2,24.98672,121.52091,31.844577294430913
54,2012.6962144941283,13.706732306984076,483.91707207476696,5,24.96515,121.53737,37.884765603501265
2,2013.2918107395944,18.806963604039883,326.90135879364504,9,24.98034,121.53951,42.83024815374821
372,2013.8358067504134,3.063969248591629,323.49305281686475,5,24.95591,121.53956,49.63788097874248
31,2013.6494268563774,24.264634923904726,4805.645915844225,0,24.94826,121.49587,22.908036874710387
264,2013.4511031210259,5.1652891308834645,2050.521347537264,3,24.96299,121.51284,28.646743906737935
50,2012.2197728467202,29.013104682292614,4795.249912687562,1,24.94925,121.49542,13.673724315631548
308,2012.9426044124564,9.493402025997565,3367.5099896776433,0,24.9546,121.56627,25.596014531132766
192,2013.0253457594501,11.440726465176326,777.2573756585182,2,24.97371,121.54951,39.65851266401643
253,2012.7571246974464,5.76433103872942,95.07199667661746,9,24.97433,121.5431,56.12998538998233
111,2013.4558640498342,8.457383482780031,99.01062121251077,5,24.96674,121.54067,53.88478847882713
13,2012.7177325509333,12.123245193471158,526.0544492821109,5,24.96515,121.53737,41.457549891947636
272,2013.1667827166798,16.47983252390577,424.5347377892816,8,24.96945,121.5449,25.467541125023846
399,2013.8869677284065,16.600432504910483,1610.5586480803192,2,24.96447,121.51649,23.48170451974379
140,2012.874520608229,14.715532701953615,523.22154573406,5,24.96515,121.53737,38.68478430353757
116,2013.0291748091684,21.83038337382417,724.7320271465125,2,24.98092,121.54739,48.454563771525564
341,2013.739289349251,35.464633479866094,290.9757136179327,0,24.97281,121.53265,40.049468743207
386,2012.8108697814673,19.186029161407,86.9249508518668,10,24.983,121.54026,43.259581685113034
16,2013.8219171124056,35.34349636842983,545.6740578946468,2,24.9824,121.54619,46.38573755523821
136,2012.971485286156,19.474630322319673,1102.5307866203887,0,24.96357,121.54951,21.943302849929204
381,2013.749223185222,15.507997050110506,304.48159878664063,5,24.98203,121.54348,57.884801673832015
20,2012.7431970288876,2.944557603575013,22.37555831271262,7,24.96772,121.54102,50.42267428547505
241,2013.258584853006,9.396092937087122,1609.5109539569535,2,24.96412,121.5167,28.78271078882352
11,2013.413647881553,34.5810763442997,398.2093955864742,1,24.97349,121.53372,38.31020947844086
340,2013.2648530085346,1.4114700618952611,297.23350008580627,5,24.98254,121.54395,53.683519945282306
187,2012.726465514335,19.02294612390496,2135.2766675672865,3,24.96322,121.51237,23.514858006074856
112,2013.9332276144148,35.23397320067373,179.83924585784135,7,24.97701,121.54224,37.01262829357491
133,2013.0228844705562,26.087064953789714,519.7181072439747,5,24.97433,121.53863,38.19574570372214
395,2013.6559703900596,32.29332356086964,3732.5440005649357,1,24.95544,121.4963,23.87853897240632
191,2013.9531899982428,36.638274390207364,613.2818003755963,8,24.97945,121.53642,38.977883408839936
210,2012.3682842043834,36.48569697704372,190.662362468472,8,24.97347,121.54271,37.06154238418256
128,2013.1447429057275,3.829965467030004,379.88604549525587,5,24.98085,121.54391,58.803316417971544
321,2012.9827734783,11.987001329035552,4513.253123519354,0,24.93885,121.50383,19.906538637218855
305,2013.1443480898797,18.66442457063947,1688.9022591253151,3,24.96622,121.51668,26.975937309961314
244,2013.4953981737874,31.60171026719973,210.43699142416924,8,24.98236,121.53923,48.7029094547882
236,2013.1033035013952,13.550238839236643,270.8021672465908,7,24.96606,121.54297,38.63406240280055
258,2013.0217802813668,18.49207617727996,484.91793331434604,1,24.97501,121.5273,39.67330719223978
162,2013.2201134114682,19.380115454539766,585.7879762558823,3,24.97723,121.53767,43.547054250681434
138,2013.9290750292698,13.495774383095439,325.0330741366784,6,24.96495,121.54277,45.08524854287187
389,2013.2003563303736,10.497359653676945,2147.6833470532843,4,24.95957,121.51353,27.57534001571488
221,2013.0045665328196,35.29400460627422,196.2765314622921,9,24.97703,121.54265,77.22481111911358
312,2013.069642070664,20.70370848352499,525.2984772590347,4,24.97425,121.53814,42.32337350307019
297,2012.8382569139449,12.608542266770101,1186.2301063760938,4,24.99176,121.53456,36.37086387774936
65,2013.3994294835973,17.61491276500852,991.1729342553707,0,24.96305,121.54915,23.015007219731846
283,2013.0116126344835,1.4600641257789446,1413.557078137006,1,24.9512,121.549,25.50745408749891
64,2013.774085543126,3.9109945380365585,565.6601826549226,4,24.97445,121.54765,53.5360514017667
27,2012.5457722971516,3.261366653992327,353.9595553404686,5,24.98085,121.54391,51.004044339062474
36,2013.5075726201148,13.293977252839488,3916.168527764043,0,25.01459,121.51816,26.840900889611138
181,2013.011168595526,25.86772130633019,4723.571289860662,0,24.94898,121.49621,16.308533555248236
1,2013.1043675409776,30.03408106448206,89.07290055007005,10,24.98298,121.54024,36.602032954136114
285,2012.870523243761,14.327908826824379,351.0591280035965,7,24.96735,121.54464,31.67948321603638
79,2012.7820574385412,37.65248830225897,522.8445319801347,2,24.97598,121.53381,29.292484858504388
68,2013.0236458689092,9.631668473981144,96.71451375016753,5,24.96674,121.54067,56.18809555281169
347,2013.4352883396111,14.713553345966758,1778.8155050613875,2,24.96412,121.5167,27.78011093129337
255,2012.3921197250377,2.6272557798767635,327.23780570667424,5,24.98254,121.54395,52.49743020698519
242,2013.893604165483,12.610262467430374,230.60582301190843,7,24.96606,121.54297,41.17019862865743
278,2013.274528930181,21.58133824235549,2376.048824055506,3,24.96322,121.51237,25.80119726407774
56,2012.418522297044,31.28871525203821,1102.954492625067,0,24.94968,121.53009,13.348210501568632
63,2013.1342135490593,16.968286469228985,2105.7034244320926,3,24.96303,121.51254,26.624664637180157
113,2013.7765092497389,9.46523142761442,2145.475269104214,3,24.96044,121.51462,23.386229829820447
82,2012.571850032315,29.50666953857531,400.5602633231062,6,24.96427,121.53964,33.433101956476136
411,2013.0667180042274,4.991898246801171,90.4128114823235,9,24.97433,121.5431,54.329151898452274
333,2013.5151917346618,40.017624923134065,653.4457648073718,2,24.97577,121.53475,37.28905326409154
241,2012.6434937358902,11.696489687665968,1745.5694395237929,2,24.96412,121.5167,27.33917490949071
113,2013.6516665950128,9.988131083248318,2174.0784703476265,3,24.96044,121.51462,22.35852741421048
247,2013.2506332573973,16.671648655697485,381.8900332421776,6,24.96412,121.54273,38.838774188275785
129,2013.1013885506818,41.4134878369234,135.1586170695126,6,24.96674,121.54039,65.13226214482188
179,2013.8084558920177,14.71846637819862,1227.022354327369,4,24.99176,121.53456,35.52693488865253
284,2013.2450783498753,34.407602629676845,1923.8811173305114,2,24.98674,121.51844,24.98242552698959
7,2012.5557793448286,34.29870794723434,605.6294839504343,7,24.97933,121.53642,38.423110525462846
73,2013.812323513404,30.683501334792624,421.0386563529793,8,24.97587,121.53913,39.020189742794486
155,2013.5595169254373,17.520129507691134,4401.40176154801,0,24.94297,121.50342,21.138458760098782
120,2013.3285069888652,16.255034039303197,277.4016982365067,5,24.98203,121.54348,59.693883615479066
191,2013.9269673659558,36.59604609288303,613.7442078460615,8,24.97945,121.53642,44.21859577702309
41,2012.8723403700383,14.36527421758548,4136.386302503633,0,24.94155,121.50381,16.26160369294228
268,2013.2682620652977,36.629607521741264,506.88609611394605,5,24.97433,121.53863,40.11458525825741
5,2013.1937399356375,6.992014998727271,418.0193656632883,5,24.97937,121.54245,42.0225942238231
408,2013.463370577535,3.542253349390509,2273.2973900341617,0,24.95505,121.55964,23.848909698613717
339,2013.3183515740607,32.052353382686704,262.80125216147286,9,24.96867,121.54331,36.0725962806413
195,2013.3885864386891,13.923427485005167,3608.954045080308,0,24.93363,121.51158,30.17916232852228
323,2012.5555085951466,13.884142382567594,195.240129890303,1,24.97388,121.52981,32.83848802520332
232,2013.1513483326348,16.701178429011623,3843.8499656955714,0,24.94235,121.50357,15.042101524390217
36,2013.2050180416704,13.549205953493038,4156.460715766013,0,25.01459,121.51816,26.459316262021645
138,2013.8645612632677,13.642821294956395,346.0883115550442,6,24.96495,121.54277,44.813618603439025
165,2012.4502094188572,-0.7875387575117294,189.34124458554874,0,24.9711,121.5317,59.093913077037435
157,2013.5596877488522,32.11136412894063,1378.1248007913155,0,24.94883,121.52954,17.57584747430845
337,2012.424654717313,4.428438216965974,1973.7452947665322,2,24.98407,121.51748,33.13146390130137
403,2012.8317972674415,12.904688869483493,201.25167939560296,1,24.97388,121.52981,30.243992205396925
397,2013.0887445319668,36.21741570130434,888.4853951792438,1,24.97198,121.55063,33.49847498219542
90,2013.0916229658758,23.06801768396442,3651.880362058814,0,24.94783,121.50243,25.367085227858507
343,2013.0853157794174,4.075950801637454,89.52728906101844,9,24.97433,121.5431,52.11915692609314
254,2013.1502753475,31.427042528641245,1600.0269281669534,2,24.96464,121.51623,26.437862917672554
60,2012.94616592386,11.44868431486821,337.25794349580593,5,24.95776,121.53438,45.86430370285608
144,2013.1765363481763,13.17173637912278,528.5896534405931,5,24.96515,121.53737,42.206588581358105
108,2012.8725805495426,11.619614999237998,1351.602110959159,1,24.95204,121.54842,28.18053620266403
137,2013.0699592372891,10.395852249199457,357.71334311947135,5,24.97937,121.54245,47.00058578057556
172,2012.8587039021481,1.917930609661199,346.6357142080126,5,24.98085,121.54391,53.80642526859129
42,2013.3857337993502,17.884549473712497,3754.943658400207,0,24.94297,121.50342,18.535795323620903
123,2013.6061374166368,31.304831228303122,388.927438501995,4,24.98199,121.54464,30.508332289733616
121,2012.940983170516,11.494200581268728,504.1235159864085,5,24.96515,121.53737,30.536528022327346
391,2013.6036882872136,34.00519435703792,351.068883055646,9,24.97151,121.5435,36.49034652645372
391,2013.7498391507122,34.39692928286329,414.5832838756344,9,24.97151,121.5435,40.53272625528817
332,2013.0293677897914,25.656875182732506,4142.300577327525,0,24.94826,121.49587,14.218773875554474
256,2013.8256081242334,29.65360222230379,4996.172022751675,1,24.95095,121.48458,16.194290266362056
225,2013.6771469738887,34.728882187902464,325.9879664861819,6,24.97814,121.5417,44.24124345208392
282,2013.7420372627173,5.149788495005367,401.8864025001434,9,24.98118,121.53788,47.75093860904206
182,2013.3038920207703,12.032648696296828,218.1127565614455,8,24.98489,121.54121,50.924941841853
150,2012.8469357517326,36.26684951376244,163.6535211632983,8,24.97349,121.54245,40.306298667963055
207,2012.9714863051431,20.530315186636066,394.3790009934495,10,24.98343,121.53762,45.17358296051638
17,2013.3657870468667,-1.7640718126954833,305.14911671028267,6,24.97744,121.54458,75.88112832037064
150,2012.5291178171321,36.35710235314534,193.52861728560492,8,24.97349,121.54245,41.38593557836552
241,2012.960096845726,12.0629841271596,1754.8969450611712,2,24.96412,121.5167,27.19033794832183
383,2012.675152746211,16.576808540222334,3190.411394760227,0,24.93207,121.51597,31.96832055874128
405,2013.7817832583974,14.726079876570484,308.11579111133557,5,24.98203,121.54348,37.12548638860831
256,2013.1762442772722,29.84019736413977,5443.481367289699,1,24.95095,121.48458,15.800395907133103
92,2013.2577875616764,7.191393142842602,1524.9145972632614,0,24.98569,121.5276,45.21624074516319
86,2012.4565367472126,0.9862709104827503,305.1024702389858,9,24.96853,121.54413,52.02042663838578
304,2013.527821264517,37.214631944244225,422.61738041442896,0,24.97161,121.53423,41.06052952560527
